asctime,name,topic from,topic to,frame,offset received,frame delay,msg creation delay,consume time,size data received,decode time,size data decoded,process time,size data processed,encode time,size data encoded,send time,size data sent,offset sent
2023/10/03 05:14:09.127,MyFrameProducerSc2_4,None,input,36,-1,-1,11.95,24.12,921.761,0.61,922.246,2.55,921.761,0.01,921.761,49.15,921.761,29055
2023/10/03 05:14:09.154,MyFrameProducerSc2_4,None,input,37,-1,-1,0.02,15.22,921.761,0.65,922.246,2.38,921.761,0.01,921.761,55.84,921.761,29056
2023/10/03 05:14:09.172,MyFrameProducerSc2_4,None,input,38,-1,-1,0.92,29.09,921.761,3.64,922.246,10.05,921.761,0.01,921.761,41.66,921.761,29057
2023/10/03 05:14:09.186,MyFrameProducerSc2_4,None,input,39,-1,-1,0.02,20.53,921.761,0.67,922.246,13.06,921.761,0.01,921.761,36.39,921.761,29058
2023/10/03 05:14:09.217,MyFrameProducerSc2_4,None,input,40,-1,-1,0.02,20.83,921.761,0.93,922.246,3.01,921.761,0.01,921.761,46.07,921.761,29059
2023/10/03 05:14:09.242,MyFrameProducerSc2_4,None,input,41,-1,-1,11.99,37.56,921.761,3.45,922.246,4.16,921.761,0.01,921.761,20.7,921.761,29060
2023/10/03 05:14:09.264,MyFrameProducerSc2_4,None,input,42,-1,-1,6.87,25.49,921.761,2.54,922.246,16.33,921.761,0.01,921.761,19.88,921.761,29061
2023/10/03 05:14:09.296,MyFrameProducerSc2_4,None,input,43,-1,-1,6.71,37.06,921.761,0.85,922.246,12.13,921.761,0.01,921.761,24.0,921.761,29062
2023/10/03 05:14:09.327,MyFrameProducerSc2_4,None,input,44,-1,-1,9.75,22.43,921.761,0.9,922.246,1.8,921.761,0.01,921.761,34.58,921.761,29063
2023/10/03 05:14:09.347,MyFrameProducerSc2_4,None,input,45,-1,-1,16.32,33.4,921.761,0.91,922.246,14.25,921.761,0.01,921.761,15.45,921.761,29064
2023/10/03 05:14:09.368,MyFrameProducerSc2_4,None,input,46,-1,-1,5.51,28.45,921.761,0.73,922.246,10.62,921.761,0.01,921.761,13.48,921.761,29065
2023/10/03 05:14:09.392,MyFrameProducerSc2_4,None,input,47,-1,-1,7.21,23.41,921.761,0.54,922.246,4.5,921.761,0.01,921.761,19.05,921.761,29066
2023/10/03 05:14:09.421,MyFrameProducerSc2_4,None,input,48,-1,-1,10.6,18.95,921.761,0.84,922.246,8.03,921.761,0.01,921.761,22.02,921.761,29067
2023/10/03 05:14:09.441,MyFrameProducerSc2_4,None,input,49,-1,-1,0.02,13.54,921.761,0.78,922.246,7.52,921.761,0.01,921.761,25.85,921.761,29068
2023/10/03 05:14:09.458,MyFrameProducerSc2_4,None,input,50,-1,-1,10.25,30.71,921.761,1.06,922.246,7.64,921.761,0.01,921.761,13.31,921.761,29069
2023/10/03 05:14:09.511,MyFrameProducerSc2_4,None,input,51,-1,-1,3.36,20.14,921.761,0.83,922.246,11.37,921.761,0.0,921.761,42.4,921.761,29070
2023/10/03 05:14:09.532,MyFrameProducerSc2_4,None,input,52,-1,-1,2.67,17.86,921.761,1.2,922.246,10.53,921.761,0.01,921.761,38.93,921.761,29071
2023/10/03 05:14:09.555,MyFrameProducerSc2_4,None,input,53,-1,-1,1.21,23.92,921.761,0.72,922.246,8.11,921.761,0.01,921.761,40.91,921.761,29072
2023/10/03 05:14:09.568,MyFrameProducerSc2_4,None,input,54,-1,-1,3.66,22.08,921.761,0.71,922.246,10.95,921.761,0.01,921.761,29.81,921.761,29073
2023/10/03 05:14:09.601,MyFrameProducerSc2_4,None,input,55,-1,-1,6.76,30.25,921.761,0.88,922.246,5.4,921.761,0.01,921.761,42.53,921.761,29074
2023/10/03 05:14:09.666,MyFrameProducerSc2_4,None,input,56,-1,-1,34.34,34.9,921.761,0.6,922.246,15.45,921.761,0.01,921.761,51.93,921.761,29075
2023/10/03 05:14:09.694,MyFrameProducerSc2_4,None,input,57,-1,-1,0.02,19.12,921.761,0.62,922.246,6.51,921.761,0.01,921.761,67.48,921.761,29076
2023/10/03 05:14:09.738,MyFrameProducerSc2_4,None,input,58,-1,-1,0.02,22.29,921.761,0.62,922.246,11.25,921.761,0.01,921.761,84.86,921.761,29077
2023/10/03 05:14:09.760,MyFrameProducerSc2_4,None,input,59,-1,-1,0.02,27.85,921.761,0.84,922.246,4.75,921.761,0.01,921.761,67.82,921.761,29078
